#TF	target
Ixr1	YIR034C
Ixr1	YBR008C
Ixr1	YDR019C
Ixr1	YKL043W
Ixr1	YLR143W
Ixr1	YDL247W
Ixr1	YGR279C
Ixr1	YGR279C
Ixr1	YHL001W
Ixr1	YHL001W
Ixr1	YLL041C
Ixr1	tW(CCA)M
Ixr1	YBL055C
Ixr1	YIL005W
Ixr1	YLR002C
Ixr1	YGR019W
Ixr1	YOR251C
Ixr1	YPR065W
Ixr1	tH(GUG)K
Ixr1	YLR238W
Ixr1	YJR123W
Ixr1	YDR086C
Ixr1	YDR426C
Ixr1	YDR442W
Ixr1	YDR442W
Ixr1	YDL248W
Ixr1	YMR272C
Ixr1	YOR050C
Ixr1	YDR103W
Ixr1	YBL030C
Ixr1	YBL030C
Ixr1	YFR010W
Ixr1	YCR028C
Ixr1	YBR151W
Ixr1	YOR315W
Ixr1	YOR315W
Ixr1	YOR049C
Ixr1	YGR099W
Ixr1	YLR165C
Ixr1	YGL117W
Ixr1	YDR029W
Ixr1	YBL029W
Ixr1	YBL018C
Ixr1	YAL064C-A
Ixr1	YOR253W
Ixr1	YOR253W
Ixr1	YCR072C
Ixr1	YDR471W
Ixr1	YKL061W
Ixr1	YKL061W
Ixr1	YOR314W
Ixr1	YIL119C
Ixr1	YKL078W
Ixr1	YLR287C
Ixr1	YFL029C
Ixr1	YMR260C
Ixr1	snR13
Ixr1	YHR096C
Ixr1	YKL044W
Ixr1	YKR010C
Ixr1	YOL156W
Ixr1	YGR248W
Ixr1	YKL034W
Ixr1	YLR258W
Ixr1	YJR100C
Ixr1	YGR116W
Ixr1	YFL039C
Ixr1	YDR441C
Ixr1	YDR101C
Ixr1	YKR075C
Ixr1	YKL045W
Ixr1	YKL045W
Ixr1	YBR007C
Ixr1	YER010C
Ixr1	YMR081C
Ixr1	YOL001W
Ixr1	YEL056W
Ixr1	YER037W
Ixr1	YER081W
Ixr1	YDR042C
Ixr1	YEL005C
Ixr1	YJL022W
Ixr1	YBL029C-A
Ixr1	YMR177W
Ixr1	YKR026C
Ixr1	snR14
Ixr1	YBL087C
Ixr1	YOR023C
Ixr1	YMR083W
Ixr1	YIL111W
Ixr1	YLL033W
Ixr1	YER053C
Ixr1	YGR026W
Ixr1	YGR079W
Ixr1	YBL054W
Ixr1	YJR160C
Ixr1	YDR044W
Ixr1	YOR252W
Ixr1	YER158C
Ixr1	YER158C
Ixr1	YNL189W
Ixr1	YKL167C
Ixr1	tW(CCA)J
Ixr1	YMR176W
Ixr1	YBL004W
Ixr1	YFR015C
Ixr1	YOR313C
Ixr1	YOR313C
Ixr1	YNL147W
Ixr1	YGL190C
Ixr1	YLR166C
Ixr1	YDR084C
Ixr1	YLR167W
Ixr1	YOR025W
Ixr1	YGR205W
Ixr1	YDR314C
Cin5	YEL064C
Cin5	YPR156C
Cin5	YER067W
Cin5	YLR031W
Cin5	YCR101C
Cin5	YOR317W
Cin5	YGR162W
Cin5	YGR097W
Cin5	YMR102C
Cin5	YPL183C
Cin5	YJL076W
Cin5	YLL007C
Cin5	YGR161C
Cin5	YKL168C
Cin5	YIL011W
Cin5	YPL171C
Cin5	YHR051W
Cin5	YPR124W
Cin5	YGR240C
Cin5	YLR090W
Cin5	YGR178C
Cin5	YOL141W
Cin5	YOR230W
Cin5	YBR169C
Cin5	YBR169C
Cin5	YJL221C
Cin5	YBR210W
Cin5	YBR210W
Cin5	YPL206C
Cin5	YJL170C
Cin5	YBR067C
Cin5	YLR083C
Cin5	YCR095C
Cin5	YGR035C
Cin5	YPR016C
Cin5	YMR296C
Cin5	YOR316C
Cin5	YHR206W
Cin5	YNL178W
Cin5	YNL178W
Cin5	YPL090C
Cin5	YDL214C
Cin5	YOR192C-B
Cin5	YIL171W
Cin5	YNL218W
Cin5	YEL063C
Cin5	YDR345C
Cin5	YGR121C
Cin5	YDL003W
Cin5	YOR274W
Cin5	YLR303W
Cin5	YPL063W
Cin5	YOL116W
Cin5	YFR024C-A
Cin5	YGL097W
Cin5	YBL032W
Cin5	YKL187C
Cin5	YKL187C
Cin5	YIL046W
Cin5	YBR208C
Cin5	YPR190C
Cin5	YOR246C
Cin5	YML116W
Cin5	YER061C
Cin5	YLR075W
Cin5	YGR260W
Cin5	YPL275W
Cin5	YDR262W
Cin5	YFL012W
Cin5	YDR072C
Cin5	YJR146W
Cin5	YLR390W
Cin5	YGL162W
Cin5	YJR055W
Cin5	YLR411W
Cin5	YPR127W
Cin5	YGR031W
Cin5	YGR031W
Cin5	YNL284C-A
Cin5	YPR026W
Cin5	YMR008C
Cin5	YPR063C
Cin5	YJR013W
Cin5	YMR012W
Cin5	YLR006C
Cin5	YLR006C
Cin5	YHL029C
Cin5	YCL048W
Cin5	YBR008C
Cin5	YJR047C
Cin5	YKL219W
Cin5	YPR126C
Cin5	YDR043C
Cin5	YDR043C
Cin5	YLR001C
Cin5	YHR185C
Cin5	YAL003W
Cin5	YOL008W
Cin5	YMR178W
Cin5	YBL111C
Cin5	YKR101W
Cin5	YAL054C
Cin5	YMR266W
Cin5	YGR088W
Cin5	YDL048C
Cin5	YJL105W
Cin5	YJR103W
Cin5	YGL210W
Cin5	YFL051C
Cin5	YLR256W-A
Cin5	YHR092C
Cin5	YLL011W
Cin5	YOL159C
Cin5	YOL159C
Cin5	YGR279C
Cin5	YBL005W-B
Cin5	YGL123W
Cin5	YMR062C
Cin5	YPL061W
Cin5	YDR223W
Cin5	YDR223W
Cin5	YLR037C
Cin5	YBR178W
Cin5	YJR113C
Cin5	YPR131C
Cin5	YLR029C
Cin5	YLR337C
Cin5	YLR333C
Cin5	YLR333C
Cin5	YNR060W
Cin5	YNL180C
Cin5	YKL142W
Cin5	YPR009W
Cin5	YGR076C
Cin5	YOR004W
Cin5	YOR004W
Cin5	YDR463W
Cin5	YMR172W
Cin5	YHR033W
Cin5	YGR243W
Cin5	YGR243W
Cin5	YAL063C
Cin5	YMR143W
Cin5	YBR092C
Cin5	YJL028W
Cin5	YKR072C
Cin5	YJR127C
Cin5	YJR127C
Cin5	YHR128W
Cin5	YJR003C
Cin5	YIL101C
Cin5	YIL101C
Cin5	YPL189W
Cin5	YHL003C
Cin5	YKL107W
Cin5	YMR186W
Cin5	YHR083W
Cin5	YKR038C
Cin5	YEL038W
Cin5	YDL215C
Cin5	YJR016C
Cin5	YFL013C
Cin5	YFL013C
Cin5	YKL051W
Cin5	YKL164C
Cin5	YHL042W
Cin5	YPR121W
Cin5	YGL157W
Cin5	YGL157W
Cin5	YHR196W
Cin5	YJL049W
Cin5	YLL062C
Cin5	YDR170W-A
Cin5	YLR255C
Cin5	YGR027W-A
Cin5	YBL043W
Cin5	YBL043W
Cin5	YMR076C
Cin5	YML131W
Cin5	YOR186W
Cin5	YNL313C
Cin5	YGR067C
Cin5	YLR109W
Cin5	YOR032C
Cin5	YOR063W
Cin5	YLR316C
Cin5	YPR065W
Cin5	YNR069C
Cin5	YCR057C
Cin5	YJR083C
Cin5	YJR145C
Cin5	YNL283C
Cin5	YPR158C-C
Cin5	YER168C
Cin5	YDR098C-B
Cin5	YNL286W
Cin5	YDL042C
Cin5	YER142C
Cin5	YLR186W
Cin5	YPL062W
Cin5	YJR094W-A
Cin5	YJR094W-A
Cin5	YKR074W
Cin5	YKR074W
Cin5	YBL033C
Cin5	YHR102W
Cin5	YER184C
Cin5	YGR060W
Cin5	YJL008C
Cin5	YHR094C
Cin5	YFL003C
Cin5	YNL217W
Cin5	YPL165C
Cin5	YCR027C
Cin5	YGR122W
Cin5	YOR302W
Cin5	YDR517W
Cin5	YJR132W
Cin5	YDR192C
Cin5	YKL127W
Cin5	YHR140W
Cin5	YGL006W-A
Cin5	YJR129C
Cin5	YOR229W
Cin5	YKR049C
Cin5	YDR505C
Cin5	YKL073W
Cin5	YIL176C
Cin5	YPL145C
Cin5	YDR098C-A
Cin5	YIL118W
Cin5	YJR008W
Cin5	YPR192W
Cin5	YMR189W
Cin5	YER056C-A
Cin5	YOR050C
Cin5	YOR281C
Cin5	YJL078C
Cin5	YJL115W
Cin5	YLR044C
Cin5	YJR154W
Cin5	YJR154W
Cin5	YEL017C-A
Cin5	YJL161W
Cin5	YJL161W
Cin5	YIR021W
Cin5	YJR122W
Cin5	YJR122W
Cin5	YDL245C
Cin5	YEL049W
Cin5	YCR016W
Cin5	YER149C
Cin5	YDR533C
Cin5	YDR533C
Cin5	YGR249W
Cin5	YBR177C
Cin5	YAR035W
Cin5	YJR026W
Cin5	YBR081C
Cin5	YAL013W
Cin5	YJL031C
Cin5	YEL017W
Cin5	YML123C
Cin5	YGR108W
Cin5	YEL069C
Cin5	YCR019W
Cin5	YER185W
Cin5	YER185W
Cin5	YGL007W
Cin5	YBR218C
Cin5	YLR089C
Cin5	YNL277W
Cin5	YNL277W
Cin5	YHR087W
Cin5	YLR345W
Cin5	YGL036W
Cin5	YPL135W
Cin5	YGR035W-A
Cin5	YBL102W
Cin5	YLR335W
Cin5	YGL053W
Cin5	YNL193W
Cin5	YMR283C
Cin5	YHR022C
Cin5	YGR010W
Cin5	YLR034C
Cin5	YCL047C
Cin5	YBL027W
Cin5	YBL027W
Cin5	YMR255W
Cin5	YDR029W
Cin5	YDR033W
Cin5	YNL241C
Cin5	YNL241C
Cin5	YGR238C
Cin5	YEL011W
Cin5	YDR536W
Cin5	YDR536W
Cin5	YOL126C
Cin5	YOL126C
Cin5	YGR028W
Cin5	YKR063C
Cin5	YHR134W
Cin5	YLL009C
Cin5	YMR220W
Cin5	YOR095C
Cin5	YPR159W
Cin5	YAL044C
Cin5	YGR138C
Cin5	YJL219W
Cin5	YJL193W
Cin5	YOR047C
Cin5	YCL026C-B
Cin5	YEL012W
Cin5	YGL229C
Cin5	YGR030C
Cin5	YGR030C
Cin5	YHL046C
Cin5	YPR034W
Cin5	YGR282C
Cin5	YMR196W
Cin5	YMR196W
Cin5	YLR299W
Cin5	YCR102C
Cin5	YHR178W
Cin5	YMR245W
Cin5	YOR178C
Cin5	YOR178C
Cin5	YLR328W
Cin5	YGR117C
Cin5	YBL003C
Cin5	YBL003C
Cin5	YKR080W
Cin5	YFL005W
Cin5	YOR314W
Cin5	YDL129W
Cin5	YJR115W
Cin5	YLR021W
Cin5	YIL122W
Cin5	YMR195W
Cin5	YMR195W
Cin5	YLR080W
Cin5	YNL179C
Cin5	YOL103W
Cin5	YPR145W
Cin5	YBR112C
Cin5	YKL132C
Cin5	YOR303W
Cin5	YGR236C
Cin5	YML115C
Cin5	YPR184W
Cin5	YPR184W
Cin5	YOR018W
Cin5	YDL191W
Cin5	YDL191W
Cin5	YLR264W
Cin5	YLR264W
Cin5	YPR093C
Cin5	YHL044W
Cin5	YBR069C
Cin5	YPL143W
Cin5	YPL143W
Cin5	YMR142C
Cin5	YDL040C
Cin5	YPL019C
Cin5	YJL130C
Cin5	YCR021C
Cin5	YGR133W
Cin5	YHR063C
Cin5	YHR009C
Cin5	YDR135C
Cin5	tM(CAU)J1
Cin5	YHR184W
Cin5	YLR332W
Cin5	YOL156W
Cin5	YML119W
Cin5	YDR316W-A
Cin5	YGR248W
Cin5	YOL058W
Cin5	YKR064W
Cin5	YMR261C
Cin5	YER001W
Cin5	YKL198C
Cin5	YDR206W
Cin5	YDR504C
Cin5	YDR480W
Cin5	YOR306C
Cin5	YLL012W
Cin5	YOL136C
Cin5	YHR082C
Cin5	YJR010C-A
Cin5	YGR254W
Cin5	YDR441C
Cin5	YMR209C
Cin5	YMR164C
Cin5	YOR382W
Cin5	YJL030W
Cin5	YDR498C
Cin5	YPL123C
Cin5	YMR051C
Cin5	YNL087W
Cin5	YHR015W
Cin5	YGL037C
Cin5	YBL041W
Cin5	YLR227W-B
Cin5	YBR108W
Cin5	YKL045W
Cin5	YPR074C
Cin5	YLR297W
Cin5	YDL169C
Cin5	YMR319C
Cin5	YJL101C
Cin5	YJL101C
Cin5	YER159C-A
Cin5	YBR068C
Cin5	YFR028C
Cin5	YDR261C-C
Cin5	YMR016C
Cin5	YGR229C
Cin5	YER048C
Cin5	YER048C
Cin5	YOR381W
Cin5	YDR249C
Cin5	YLR304C
Cin5	YLR058C
Cin5	YLR403W
Cin5	YBR200W
Cin5	YLR028C
Cin5	YDL044C
Cin5	YMR179W
Cin5	YFR053C
Cin5	YML128C
Cin5	YIL130W
Cin5	YEL044W
Cin5	YFR035C
Cin5	YDR042C
Cin5	YDR042C
Cin5	YGL244W
Cin5	YDL168W
Cin5	YNL066W
Cin5	YJL107C
Cin5	YJL107C
Cin5	YEL037C
Cin5	YML091C
Cin5	YBL028C
Cin5	YBL028C
Cin5	YKL039W
Cin5	YIL057C
Cin5	YIL057C
Cin5	YMR205C
Cin5	YBL029C-A
Cin5	YNL312W
Cin5	YBR301W
Cin5	YPL075W
Cin5	YPL017C
Cin5	YGR292W
Cin5	YHL045W
Cin5	YBR201W
Cin5	YOR185C
Cin5	YKR066C
Cin5	YKR066C
Cin5	YPR144C
Cin5	YEL058W
Cin5	YBL100W-B
Cin5	YPL141C
Cin5	YDR528W
Cin5	YMR083W
Cin5	YER138C
Cin5	YHR205W
Cin5	YHR205W
Cin5	YKL182W
Cin5	YGR079W
Cin5	YIL164C
Cin5	YMR265C
Cin5	YIL162W
Cin5	YDL133W
Cin5	YBL103C
Cin5	YKL108W
Cin5	YDL130W
Cin5	YDR242W
Cin5	YBR139W
Cin5	YPL146C
Cin5	YBR138C
Cin5	YJL136C
Cin5	YJL136C
Cin5	YLR035C
Cin5	YJL220W
Cin5	YPR158C-D
Cin5	YGR145W
Cin5	YIL136W
Cin5	YIL136W
Cin5	YIL108W
Cin5	YPL278C
Cin5	YOL052C-A
Cin5	YOL052C-A
Cin5	YMR173W
Cin5	YKL072W
Cin5	YOR301W
Cin5	YKR052C
Cin5	YLR113W
Cin5	YLR359W
Cin5	YMR135C
Cin5	YLR038C
Cin5	YLR038C
Cin5	YOL130W
Cin5	YDR169C
Cin5	YIR019C
Cin5	YEL045C
Cin5	YIL116W
Cin5	YER141W
Cin5	YGR256W
Cin5	YGR256W
Cin5	YJL100W
Cin5	YJL100W
Cin5	YHR047C
Cin5	YDR451C
Cin5	YHR177W
Cin5	YPR013C
Cin5	YJL024C
Cin5	YOR030W
Cin5	YNR034W-A
Cin5	YNR034W-A
Cin5	YPR141C
Cin5	YJR061W
Cin5	YHR214C-C
Cin5	YNL282W
Cin5	YHR005C-A
Cin5	YHR005C-A
Cin5	YMR120C
Cin5	YJL134W
Cin5	snR57
Cin5	YDR080W
Cin5	YFL030W
Cin5	YFL030W
Cin5	YDR322C-A
Cin5	YDR322C-A
Cin5	YDR089W
Cin5	YDL235C
Cin5	YGL158W
Cin5	YGL158W
Cin5	YMR306W
Cin5	YBR085C-A
Cin5	YLR399C
Cin5	YLR399C
Cin5	YLR432W
Cin5	YPR064W
Cin5	YLR410W-B
Cin5	YDR435C
Cin5	YGR295C
Cin5	YCR068W
Cin5	YOR285W
Cin5	YOR285W
Cin5	YOR389W
Cin5	YMR246W
Cin5	YFL002W-A
Cin5	YNL088W
Cin5	YKR043C
Cin5	YMR136W
Cin5	YML121W
Cin5	YLR310C
Cin5	YPL178W
Cin5	YPR005C
Cin5	YEL025C
Cin5	YMR267W
Cin5	YPL160W
Cin5	YMR262W
Cin5	YOR101W
Cin5	YBR012W-B
Cin5	YML101C
Cin5	YML045W-A
Cin5	YGL196W
Cin5	YIL067C
Cin5	YMR244C-A
Cin5	YMR244C-A
Cin5	YOR299W
Cin5	YOL125W
Cin5	YML120C
Cin5	YML120C
Cin5	YGL209W
Cin5	YBR145W
Cin5	YKL001C
Cin5	YNL016W
Cin5	YGL013C
Cin5	YDR338C
Cin5	YML006C
Cin5	YGR230W
Cin5	YGR230W
Cin5	YDR510W
Cin5	YDR510W
Cin5	YPL277C
Cin5	YBR116C
Cin5	YBR116C
Cin5	YPL257W
Cin5	YCR017C
Cin5	YJL179W
Cin5	YBR293W
Cin5	YLR412W
Cin5	YFR040W
Cin5	YDL037C
Cin5	YNR067C
Cin5	YIL115C
Cin5	YER038C
Cin5	YNL117W
Cin5	YOL014W
Cin5	YHL034C
Cin5	YHL034C
Cin5	YHR048W
Cin5	YPL056C
Cin5	YBR107C
Cin5	YOL155C
Cin5	YIL009C-A
Cin5	YPR148C
Cin5	YPL276W
Cin5	YOL151W
Cin5	YBR004C
Cin5	YLR362W
Cin5	YMR172C-A
Cin5	YKL032C
Cin5	YDR519W
Cin5	YOR027W
Cin5	YDR210W-B
Cin5	YIL170W
Cin5	YJR043C
Cin5	YEL052W
Cin5	YJL162C
Cin5	YLL054C
Cin5	YDL055C
Cin5	tG(UCC)G
Cin5	YML104C
Cin5	YJR048W
Cin5	YEL007W
Cin5	YLR228C
Cin5	YER053C-A
Cin5	YGR289C
Cin5	YDR459C
Cin5	YKL096C-B
Cin5	YGR171C
Cin5	YJL029C
Cin5	YGL188C
Cin5	YAL064W
Cin5	YAL064W
Cin5	YNL194C
Cin5	YNL194C
Cin5	YDR363W-A
Cin5	YLL013C
Cin5	YJL216C
Cin5	YDR032C
Cin5	YER045C
Cin5	YNR072W
Cin5	YLR251W
Cin5	YLR340W
Cin5	YHL038C
Cin5	YMR297W
Cin5	YMR297W
Cin5	YDL224C
Cin5	YER044C
Cin5	YOR375C
Cin5	YOR375C
Cin5	YHR122W
Cin5	YDL171C
Cin5	YML094W
Cin5	YML094W
Cin5	YKR046C
Cin5	YOL104C
Cin5	YPL069C
Cin5	YDR479C
Cin5	YLR227W-A
Cin5	YDR343C
Cin5	YHR127W
Cin5	YER143W
Cin5	YCL049C
Cin5	YIR038C
Cin5	YNL144C
Cin5	YPL095C
Cin5	YOR278W
Cin5	YOR278W
Cin5	YIL056W
Cin5	YIL056W
Cin5	YOR019W
Cin5	YLR108C
Cin5	YLR214W
Cin5	YFL002W-B
Cin5	YDR508C
Cin5	snR37
Cin5	YJL126W
Cin5	YER033C
Cin5	YER033C
Cin5	YER019C-A
Cin5	YER019C-A
Cin5	YGR192C
Cin5	YDR261W-B
Cin5	YDR524C
Cin5	YKR062W
Cin5	YBL044W
Cin5	YBL044W
Cin5	YLR451W
Cin5	YEL046C
Cin5	YGR136W
Cin5	YPL161C
Cin5	YPL161C
Cin5	YMR145C
Cin5	YMR145C
Cin5	YDR300C
Cin5	YOR142W-B
Cin5	YOR344C
Cin5	YJL082W
Cin5	YMR279C
Cin5	YNL145W
Cin5	YMR162C
Cin5	YDR421W
Cin5	YPR160W
Cin5	YPR160W
Cin5	YOR117W
Cin5	YKL043W
Cin5	YOR120W
Cin5	YOR120W
Cin5	YEL062W
Cin5	YLR126C
Cin5	YBR083W
Cin5	YDR509W
Cin5	YHR138C
Cin5	YEL053C
Cin5	YPL144W
Cin5	YPL144W
Cin5	YDR368W
Cin5	YPR014C
Cin5	YOL109W
Cin5	YOL109W
Cin5	YHL028W
Cin5	YCR015C
Cin5	YGR288W
Cin5	YOR385W
Cin5	YLR330W
Cin5	YHR179W
Cin5	YOL084W
Cin5	YOL084W
Cin5	YPL203W
Cin5	YOR247W
Cin5	YKL110C
Cin5	YIL172C
Cin5	YEL070W
Cin5	YEL043W
Cin5	YJR070C
Cin5	YDL021W
Cin5	YDL021W
Cin5	YAL038W
Cin5	YOL133W
Cin5	YAR061W
Cin5	YOR161C
Cin5	YER103W
Cin5	YER103W
Cin5	YCR067C
Cin5	YOL135C
Cin5	YGR056W
Cin5	YGL007C-A
Cin5	YOR128C
Cin5	YDR062W
Cin5	YOL119C
Cin5	YMR173W-A
Cin5	YNL289W
Cin5	YLR413W
Cin5	YJR157W
Cin5	YMR090W
Cin5	YPR143W
Cin5	YOR028C
Cin5	YOR028C
Cin5	YGR209C
Cin5	YGR209C
Cin5	YLR154C
Cin5	YLR154C
Cin5	YKL029C
Cin5	YNL039W
Cin5	YDR009W
Cin5	YLR007W
Cin5	YGL054C
Cin5	YGL009C
Cin5	YGL009C
Cin5	YIR041W
Cin5	YMR171C
Cin5	YDR279W
Cin5	YLR295C
Cin5	YNL223W
Cin5	YJR069C
Cin5	YDR309C
Cin5	YJR153W
Cin5	YNL236W
Cin5	YNL236W
Cin5	YMR206W
Cin5	YMR206W
Cin5	YBR101C
Cin5	YHR007C
Cin5	YAR015W
Cin5	YJR060W
Cin5	YLR305C
Cin5	YGR140W
Cin5	YMR134W
Cin5	YOR062C
Cin5	YOR062C
Cin5	YGR234W
Cin5	YBR296C
Cin5	YKL028W
Cin5	YKR039W
Cin5	YLR020C
Cin5	YOR032W-A
Cin5	YBR025C
Cin5	YKL150W
Cin5	YGL163C
Cin5	YGL163C
Cin5	YBR255W
Cin5	YER150W
Cin5	YDR442W
Cin5	YFL047W
Cin5	YKL067W
Cin5	YKL067W
Cin5	YAL037C-A
Cin5	YDR516C
Cin5	YBR071W
Cin5	YBR054W
Cin5	YMR298W
Cin5	YMR149W
Cin5	YLR367W
Cin5	YOL161C
Cin5	YJR147W
Cin5	YDL027C
Cin5	YDR041W
Cin5	YKL143W
Cin5	YDL205C
Cin5	YDR307W
Cin5	YBR117C
Cin5	YBR117C
Cin5	YDL201W
Cin5	YNL200C
Cin5	YER073W
Cin5	YER073W
Cin5	YGR144W
Cin5	YEL006W
Cin5	YBR053C
Cin5	YDR261C-D
Cin5	YLL060C
Cin5	YBR241C
Cin5	YBR241C
Cin5	YBL030C
Cin5	YML124C
Cin5	YDL178W
Cin5	YJR027W
Cin5	YLR156W
Cin5	YLR431C
Cin5	YNL240C
Cin5	YGR168C
Cin5	YGR027C
Cin5	YGR027C
Cin5	YJL048C
Cin5	YFR039C
Cin5	YDR301W
Cin5	YIL099W
Cin5	YIL099W
Cin5	YGR250C
Cin5	YGR161C-C
Cin5	YMR041C
Cin5	YLR460C
Cin5	YPR011C
Cin5	YPL112C
Cin5	YKL209C
Cin5	YKL209C
Cin5	YNR053C
Cin5	YBR193C
Cin5	YFR047C
Cin5	YOL117W
Cin5	YHR139C
Cin5	YHR139C
Cin5	YGL081W
Cin5	YGL081W
Cin5	YOR328W
Cin5	YPL137C
Cin5	YLL061W
Cin5	YOR315W
Cin5	YLL008W
Cin5	YPL111W
Cin5	YOR065W
Cin5	YBR182C
Cin5	YPR015C
Cin5	YIL045W
Cin5	YOR011W
Cin5	YPR122W
Cin5	YER124C
Cin5	YBR209W
Cin5	YBR209W
Cin5	YOR049C
Cin5	YJR032W
Cin5	YPL257W-B
Cin5	YDR063W
Cin5	YDR063W
Cin5	YOR319W
Cin5	YGL117W
Cin5	YIL014W
Cin5	YNR071C
Cin5	YEL071W
Cin5	YLR389C
Cin5	YOR318C
Cin5	YOL103W-B
Cin5	YPR154W
Cin5	YDR303C
Cin5	YBL029W
Cin5	YDR040C
Cin5	YER188C-A
Cin5	YER046W
Cin5	YOR204W
Cin5	YOR298C-A
Cin5	YOL059W
Cin5	YHL036W
Cin5	YHL036W
Cin5	YKL068W
Cin5	YAL064C-A
Cin5	YGR202C
Cin5	YDR297W
Cin5	YLR420W
Cin5	YLR420W
Cin5	YKR093W
Cin5	YDR414C
Cin5	YBR118W
Cin5	YDR342C
Cin5	YOR380W
Cin5	YLR298C
Cin5	YDR318W
Cin5	YLL052C
Cin5	YDR076W
Cin5	YPL265W
Cin5	YLL006W
Cin5	YDL128W
Cin5	YKR014C
Cin5	YLR346C
Cin5	YML132W
Cin5	YLR342W
Cin5	YFL004W
Cin5	YLR254C
Cin5	YPL089C
Cin5	YBR012W-A
Cin5	YFR052W
Cin5	YGR203W
Cin5	YPR035W
Cin5	YIL119C
Cin5	YDR073W
Cin5	YMR015C
Cin5	YFL014W
Cin5	YOR180C
Cin5	YPL170W
Cin5	YPL170W
Cin5	YGR180C
Cin5	YPL018W
Cin5	YGR201C
Cin5	YHR049W
Cin5	YBR072W
Cin5	YNL284C-B
Cin5	YKL026C
Cin5	YKL026C
Cin5	YCL024W
Cin5	YLL055W
Cin5	YLL055W
Cin5	YOL097W-A
Cin5	YKL101W
Cin5	YKL101W
Cin5	YKL223W
Cin5	YDL170W
Cin5	YKL086W
Cin5	YKL086W
Cin5	YNL330C
Cin5	YBR157C
Cin5	YOR311C
Cin5	YDR259C
Cin5	YDR259C
Cin5	YHR010W
Cin5	YHR010W
Cin5	YIL131C
Cin5	YKL044W
Cin5	YMR002W
Cin5	YKL052C
Cin5	YKL052C
Cin5	YIR020C
Cin5	YOR118W
Cin5	YFR051C
Cin5	YGR043C
Cin5	YGR043C
Cin5	YDL022W
Cin5	YPR025C
Cin5	YLR258W
Cin5	YLL064C
Cin5	YOR327C
Cin5	YOR327C
Cin5	YLR121C
Cin5	YJR084W
Cin5	YAL037W
Cin5	YMR082C
Cin5	YNL146W
Cin5	YNL146W
Cin5	YNL239W
Cin5	YFL039C
Cin5	YNR073C
Cin5	YPL091W
Cin5	YBL005W-A
Cin5	YDL174C
Cin5	YDL174C
Cin5	YBL042C
Cin5	YEL034W
Cin5	YDR285W
Cin5	YDR028C
Cin5	YGR009C
Cin5	YJR133W
Cin5	YPR158W-A
Cin5	YGR134W
Cin5	YBL105C
Cin5	YER160C
Cin5	YMR169C
Cin5	YLR387C
Cin5	YPR183W
Cin5	YLR125W
Cin5	YGL124C
Cin5	YGL124C
Cin5	YBR007C
Cin5	YGL253W
Cin5	YEL040W
Cin5	YER074W
Cin5	YLR030W
Cin5	YMR081C
Cin5	YKL163W
Cin5	YEL056W
Cin5	YPR149W
Cin5	YBR034C
Cin5	YIL123W
Cin5	YHR214C-B
Cin5	YDL173W
Cin5	YPR157W
Cin5	YCL025C
Cin5	YIL109C
Cin5	YGL096W
Cin5	YCR009C
Cin5	YKL040C
Cin5	YGR161C-D
Cin5	YDR316W-B
Cin5	YBR299W
Cin5	YOL157C
Cin5	YKR067W
Cin5	YDR170C
Cin5	YOR142W-A
Cin5	YOL110W
Cin5	YJR011C
Cin5	YPR132W
Cin5	YJL016W
Cin5	YLR074C
Cin5	YEL059C-A
Cin5	YEL059C-A
Cin5	YPL204W
Cin5	YER072W
Cin5	YJL077C
Cin5	YDL004W
Cin5	YDL004W
Cin5	YJR086W
Cin5	YMR011W
Cin5	YJL164C
Cin5	YMR177W
Cin5	YLR157C-A
Cin5	YJL218W
Cin5	YKL131W
Cin5	YKL060C
Cin5	YHR183W
Cin5	YIL013C
Cin5	YGR011W
Cin5	YER064C
Cin5	YDR534C
Cin5	YJL116C
Cin5	YBR295W
Cin5	YPL181W
Cin5	YLR100W
Cin5	YKL183W
Cin5	YGR118W
Cin5	YGR118W
Cin5	YDR369C
Cin5	YOR119C
Cin5	YDR436W
Cin5	YHR133C
Cin5	YBR076W
Cin5	YJL042W
Cin5	YNL059C
Cin5	YEL057C
Cin5	YEL057C
Cin5	YHL040C
Cin5	YJR009C
Cin5	YIL030C
Cin5	YJL196C
Cin5	YOL103W-A
Cin5	YPR010C
Cin5	YOR346W
Cin5	YLR306W
Cin5	YLR306W
Cin5	YMR305C
Cin5	YOR273C
Cin5	YOR273C
Cin5	YMR038C
Cin5	YBL054W
Cin5	YGL012W
Cin5	YLR412C-A
Cin5	YMR286W
Cin5	YMR286W
Cin5	YBR070C
Cin5	YBR070C
Cin5	YOL060C
Cin5	YJL208C
Cin5	YJL214W
Cin5	YDR132C
Cin5	YOR224C
Cin5	YGR233C
Cin5	YPR179C
Cin5	YPR179C
Cin5	YNL108C
Cin5	YKL085W
Cin5	YKL085W
Cin5	YPR158W-B
Cin5	YMR084W
Cin5	YMR084W
Cin5	YHR210C
Cin5	YGR218W
Cin5	YHL002W
Cin5	YOR181W
Cin5	YIL169C
Cin5	YIR001C
Cin5	YHR029C
Cin5	YLR081W
Cin5	YJR158W
Cin5	YKL157W
Cin5	YJL223C
Cin5	YER158C
Cin5	YER158C
Cin5	YGR294W
Cin5	YJL079C
Cin5	YJL079C
Cin5	YJR001W
